UID,nodeid,datestamp,timestamp,tempF,ppm1,ppm2,ppm3,lat,long,owner,nodeid_name
1096,4,9/1/2021,15:00:00,60,0.029,0.0052,0.00727,47.22133,-93.5099,MDI,MDI_0_6157
1097,4,9/1/2021,16:00:00,67,0.045,0.0025,0.00884,47.22133,-93.5099,MDI,MDI_0_6157
1098,4,9/1/2021,17:00:00,69,0.016,0.0012,0.00128,47.22133,-93.5099,MDI,MDI_0_6157
1099,4,9/1/2021,18:00:00,65,0.045,0.0056,0.00116,47.22133,-93.5099,MDI,MDI_0_6157
1100,4,9/1/2021,19:00:00,68,0.029,0.003,0.00068,47.22133,-93.5099,MDI,MDI_0_6157
1101,4,9/1/2021,20:00:00,61,0.059,0.0053,0.00597,47.22133,-93.5099,MDI,MDI_0_6157
1102,4,9/1/2021,21:00:00,79,0.039,0.0074,0.00042,47.22133,-93.5099,MDI,MDI_0_6157
1103,4,9/1/2021,22:00:00,55,0.072,0.0047,0.0087,47.22133,-93.5099,MDI,MDI_0_6157
1104,4,9/1/2021,23:00:00,78,0.04,0.0033,0.00791,47.22133,-93.5099,MDI,MDI_0_6157
1105,4,9/2/2021,0:00:00,75,0.066,0.009,0.00422,47.22133,-93.5099,MDI,MDI_0_6157
1106,4,9/2/2021,1:00:00,83,0.019,0.0016,0.00852,47.22133,-93.5099,MDI,MDI_0_6157
1107,4,9/2/2021,2:00:00,63,0.014,0.0064,0.00865,47.22133,-93.5099,MDI,MDI_0_6157
1108,4,9/2/2021,3:00:00,54,0.043,0.0019,0.00603,47.22133,-93.5099,MDI,MDI_0_6157
1109,4,9/2/2021,4:00:00,82,0.02,0.0061,0.00665,47.22133,-93.5099,MDI,MDI_0_6157
1110,4,9/2/2021,5:00:00,68,0.057,0.0065,0.00493,47.22133,-93.5099,MDI,MDI_0_6157
1111,4,9/2/2021,6:00:00,58,0.024,0.0053,0.00872,47.22133,-93.5099,MDI,MDI_0_6157
1112,4,9/2/2021,7:00:00,88,0.031,0.0025,0.00502,47.22133,-93.5099,MDI,MDI_0_6157
1113,4,9/2/2021,8:00:00,53,0.037,0.0036,0.00043,47.22133,-93.5099,MDI,MDI_0_6157
1114,4,9/2/2021,9:00:00,56,0.036,0.0025,0.00379,47.22133,-93.5099,MDI,MDI_0_6157
1115,4,9/2/2021,10:00:00,57,0.021,0.0057,0.00604,47.22133,-93.5099,MDI,MDI_0_6157
1116,4,9/2/2021,11:00:00,57,0.002,0.0011,0.00601,47.22133,-93.5099,MDI,MDI_0_6157
1117,4,9/2/2021,12:00:00,78,0.03,0.0054,0.00047,47.22133,-93.5099,MDI,MDI_0_6157
1118,4,9/2/2021,13:00:00,71,0.04,0.001,0.00097,47.22133,-93.5099,MDI,MDI_0_6157
1119,4,9/2/2021,14:00:00,58,0.063,0.0064,0.00737,47.22133,-93.5099,MDI,MDI_0_6157
1120,4,9/2/2021,15:00:00,78,0.062,0.0085,0.00306,47.22133,-93.5099,MDI,MDI_0_6157
1121,4,9/2/2021,16:00:00,74,0.021,0.0023,0.00492,47.22133,-93.5099,MDI,MDI_0_6157
1122,4,9/2/2021,17:00:00,85,0.038,0.004,0.00482,47.22133,-93.5099,MDI,MDI_0_6157
1123,4,9/2/2021,18:00:00,72,0.047,0.0011,0.00282,47.22133,-93.5099,MDI,MDI_0_6157
1124,4,9/2/2021,19:00:00,52,0.054,0.005,0.00678,47.22133,-93.5099,MDI,MDI_0_6157
1125,4,9/2/2021,20:00:00,75,0.026,0.0061,0.00445,47.22133,-93.5099,MDI,MDI_0_6157
1126,4,9/2/2021,21:00:00,72,0.026,0.006,0.00805,47.22133,-93.5099,MDI,MDI_0_6157
1127,4,9/2/2021,22:00:00,72,0.05,0.0023,0.00624,47.22133,-93.5099,MDI,MDI_0_6157
1128,4,9/2/2021,23:00:00,67,0.019,0.0072,0.00003,47.22133,-93.5099,MDI,MDI_0_6157
1129,4,9/3/2021,0:00:00,73,0.024,0.0066,0.00695,47.22133,-93.5099,MDI,MDI_0_6157
1130,4,9/3/2021,1:00:00,90,0.021,0.0022,0.00638,47.22133,-93.5099,MDI,MDI_0_6157
1131,4,9/3/2021,2:00:00,86,0.041,0.0007,0.0017,47.22133,-93.5099,MDI,MDI_0_6157
1132,4,9/3/2021,3:00:00,78,0.027,0.0073,0.00168,47.22133,-93.5099,MDI,MDI_0_6157
1133,4,9/3/2021,4:00:00,55,0.045,0.0031,0.00349,47.22133,-93.5099,MDI,MDI_0_6157
1134,4,9/3/2021,5:00:00,89,0.001,0.004,0.00369,47.22133,-93.5099,MDI,MDI_0_6157
1135,4,9/3/2021,6:00:00,90,0.042,0.0049,0.00783,47.22133,-93.5099,MDI,MDI_0_6157
1136,4,9/3/2021,7:00:00,85,0.019,0.0044,0.00743,47.22133,-93.5099,MDI,MDI_0_6157
1137,4,9/3/2021,8:00:00,64,0.07,0.0051,0.00427,47.22133,-93.5099,MDI,MDI_0_6157
1138,4,9/3/2021,9:00:00,73,0.051,0.0012,0.00278,47.22133,-93.5099,MDI,MDI_0_6157
1139,4,9/3/2021,10:00:00,88,0.036,0.0025,0.00737,47.22133,-93.5099,MDI,MDI_0_6157
1140,4,9/3/2021,11:00:00,66,0.041,0.0012,0.00381,47.22133,-93.5099,MDI,MDI_0_6157
1141,4,9/3/2021,12:00:00,53,0.002,0.0005,0.00204,47.22133,-93.5099,MDI,MDI_0_6157
1142,4,9/3/2021,13:00:00,51,0.039,0.0043,0.00508,47.22133,-93.5099,MDI,MDI_0_6157
1143,4,9/3/2021,14:00:00,88,0.068,0.0087,0.00261,47.22133,-93.5099,MDI,MDI_0_6157
1144,4,9/3/2021,15:00:00,89,0.044,0.0039,0.00453,47.22133,-93.5099,MDI,MDI_0_6157
1145,4,9/3/2021,16:00:00,72,0.039,0.0024,0.00676,47.22133,-93.5099,MDI,MDI_0_6157
1146,4,9/3/2021,17:00:00,59,0.03,0.0047,0.00404,47.22133,-93.5099,MDI,MDI_0_6157
1147,4,9/3/2021,18:00:00,77,0.02,0.006,0.00821,47.22133,-93.5099,MDI,MDI_0_6157
1148,4,9/3/2021,19:00:00,90,0.04,0.0035,0.00467,47.22133,-93.5099,MDI,MDI_0_6157
1149,4,9/3/2021,20:00:00,79,0.023,0.0064,0.00231,47.22133,-93.5099,MDI,MDI_0_6157
1150,4,9/3/2021,21:00:00,59,0.007,0.0014,0.00099,47.22133,-93.5099,MDI,MDI_0_6157
1151,4,9/3/2021,22:00:00,74,0.068,0.0057,0.00163,47.22133,-93.5099,MDI,MDI_0_6157
1152,4,9/3/2021,23:00:00,85,0.06,0.001,0.00684,47.22133,-93.5099,MDI,MDI_0_6157
1153,4,9/4/2021,0:00:00,51,0.073,0.0002,0.00884,47.22133,-93.5099,MDI,MDI_0_6157
1154,4,9/4/2021,1:00:00,50,0.068,0.0028,0.00182,47.22133,-93.5099,MDI,MDI_0_6157
1155,4,9/4/2021,2:00:00,65,0.011,0.0031,0.0075,47.22133,-93.5099,MDI,MDI_0_6157
1156,4,9/4/2021,3:00:00,64,0.073,0.0008,0.00396,47.22133,-93.5099,MDI,MDI_0_6157
1157,4,9/4/2021,4:00:00,69,0.005,0.0053,0.00217,47.22133,-93.5099,MDI,MDI_0_6157
1158,4,9/4/2021,5:00:00,71,0.067,0.0051,0.00216,47.22133,-93.5099,MDI,MDI_0_6157
1159,4,9/4/2021,6:00:00,55,0.062,0.0089,0.00763,47.22133,-93.5099,MDI,MDI_0_6157
1160,4,9/4/2021,7:00:00,90,0.041,0.0067,0.00292,47.22133,-93.5099,MDI,MDI_0_6157
1161,4,9/4/2021,8:00:00,86,0.055,0.0059,0.00207,47.22133,-93.5099,MDI,MDI_0_6157
1162,4,9/4/2021,9:00:00,57,0.032,0.0071,0.00791,47.22133,-93.5099,MDI,MDI_0_6157
1163,4,9/4/2021,10:00:00,64,0.003,0.0034,0.0068,47.22133,-93.5099,MDI,MDI_0_6157
1164,4,9/4/2021,11:00:00,71,0.053,0.0049,0.00313,47.22133,-93.5099,MDI,MDI_0_6157
1165,4,9/4/2021,12:00:00,66,0.018,0.0067,0.00835,47.22133,-93.5099,MDI,MDI_0_6157
1166,4,9/4/2021,13:00:00,75,0.042,0.0001,0.0003,47.22133,-93.5099,MDI,MDI_0_6157
1167,4,9/4/2021,14:00:00,65,0.039,0.0021,0.00482,47.22133,-93.5099,MDI,MDI_0_6157
1168,4,9/4/2021,15:00:00,86,0.016,0.0014,0.00333,47.22133,-93.5099,MDI,MDI_0_6157
1169,4,9/4/2021,16:00:00,72,0.021,0.0002,0.00325,47.22133,-93.5099,MDI,MDI_0_6157
1170,4,9/4/2021,17:00:00,59,0.015,0.0087,0.0032,47.22133,-93.5099,MDI,MDI_0_6157
1171,4,9/4/2021,18:00:00,73,0.047,0.0003,0.0013,47.22133,-93.5099,MDI,MDI_0_6157
1172,4,9/4/2021,19:00:00,68,0.002,0.0048,0.00898,47.22133,-93.5099,MDI,MDI_0_6157
1173,4,9/4/2021,20:00:00,74,0.014,0.0019,0.00172,47.22133,-93.5099,MDI,MDI_0_6157
1174,4,9/4/2021,21:00:00,76,0.022,0.0001,0.00653,47.22133,-93.5099,MDI,MDI_0_6157
1175,4,9/4/2021,22:00:00,72,0.072,0.007,0.00631,47.22133,-93.5099,MDI,MDI_0_6157
1176,4,9/4/2021,23:00:00,87,0.018,0.0055,0.00643,47.22133,-93.5099,MDI,MDI_0_6157
1177,4,9/5/2021,0:00:00,61,0.062,0.0067,0.00415,47.22133,-93.5099,MDI,MDI_0_6157
1178,4,9/5/2021,1:00:00,72,0.047,0.0069,0.00119,47.22133,-93.5099,MDI,MDI_0_6157
1179,4,9/5/2021,2:00:00,90,0.01,0.0053,0.00641,47.22133,-93.5099,MDI,MDI_0_6157
1180,4,9/5/2021,3:00:00,58,0.061,0.0083,0.00606,47.22133,-93.5099,MDI,MDI_0_6157
1181,4,9/5/2021,4:00:00,83,0.042,0.004,0.00291,47.22133,-93.5099,MDI,MDI_0_6157
1182,4,9/5/2021,5:00:00,53,0.063,0.0036,0.00673,47.22133,-93.5099,MDI,MDI_0_6157
1183,4,9/5/2021,6:00:00,78,0.008,0.0051,0.0059,47.22133,-93.5099,MDI,MDI_0_6157
1184,4,9/5/2021,7:00:00,78,0.055,0.0019,0.00235,47.22133,-93.5099,MDI,MDI_0_6157
1185,4,9/5/2021,8:00:00,64,0.024,0.0087,0.00758,47.22133,-93.5099,MDI,MDI_0_6157
1186,4,9/5/2021,9:00:00,82,0.013,0.003,0.00885,47.22133,-93.5099,MDI,MDI_0_6157
1187,4,9/5/2021,10:00:00,86,0.057,0.007,0.00783,47.22133,-93.5099,MDI,MDI_0_6157
1188,4,9/5/2021,11:00:00,69,0.059,0.0019,0.00487,47.22133,-93.5099,MDI,MDI_0_6157
1189,4,9/5/2021,12:00:00,87,0.063,0.0038,0.00768,47.22133,-93.5099,MDI,MDI_0_6157
1190,4,9/5/2021,13:00:00,67,0.019,0.007,0.00577,47.22133,-93.5099,MDI,MDI_0_6157
1191,4,9/5/2021,14:00:00,52,0.074,0.0059,0.00084,47.22133,-93.5099,MDI,MDI_0_6157
1192,4,9/5/2021,15:00:00,60,0.06,0.0049,0.00472,47.22133,-93.5099,MDI,MDI_0_6157
1193,4,9/5/2021,16:00:00,56,0.059,0.0024,0.00637,47.22133,-93.5099,MDI,MDI_0_6157
1194,4,9/5/2021,17:00:00,74,0.002,0.0027,0.00299,47.22133,-93.5099,MDI,MDI_0_6157
1195,4,9/5/2021,18:00:00,58,0.033,0.001,0.00473,47.22133,-93.5099,MDI,MDI_0_6157
1196,4,9/5/2021,19:00:00,84,0.013,0.0068,0.00391,47.22133,-93.5099,MDI,MDI_0_6157
1197,4,9/5/2021,20:00:00,90,0.054,0.0089,0.00321,47.22133,-93.5099,MDI,MDI_0_6157
1198,4,9/5/2021,21:00:00,50,0.013,0.0026,0.00727,47.22133,-93.5099,MDI,MDI_0_6157
1199,4,9/5/2021,22:00:00,68,0.049,0.0057,0.0029,47.22133,-93.5099,MDI,MDI_0_6157
1200,4,9/5/2021,23:00:00,88,0.064,0.0041,0.0028,47.22133,-93.5099,MDI,MDI_0_6157
1201,4,9/6/2021,0:00:00,74,0.048,0.0063,0.00098,47.22133,-93.5099,MDI,MDI_0_6157
1202,4,9/6/2021,1:00:00,79,0.021,0.0027,0.00758,47.22133,-93.5099,MDI,MDI_0_6157
1203,4,9/6/2021,2:00:00,58,0.006,0.0011,0.00405,47.22133,-93.5099,MDI,MDI_0_6157
1204,4,9/6/2021,3:00:00,85,0.068,0.0074,0.00266,47.22133,-93.5099,MDI,MDI_0_6157
1205,4,9/6/2021,4:00:00,67,0.006,0.0032,0.00704,47.22133,-93.5099,MDI,MDI_0_6157
1206,4,9/6/2021,5:00:00,74,0.048,0.0003,0.00212,47.22133,-93.5099,MDI,MDI_0_6157
1207,4,9/6/2021,6:00:00,56,0.014,0.0034,0.00441,47.22133,-93.5099,MDI,MDI_0_6157
1208,4,9/6/2021,7:00:00,90,0.04,0.0065,0.00865,47.22133,-93.5099,MDI,MDI_0_6157
1209,4,9/6/2021,8:00:00,87,0.01,0.0048,0.00505,47.22133,-93.5099,MDI,MDI_0_6157
1210,4,9/6/2021,9:00:00,74,0.027,0.0066,0.00527,47.22133,-93.5099,MDI,MDI_0_6157
1211,4,9/6/2021,10:00:00,67,0.071,0.0077,0.00241,47.22133,-93.5099,MDI,MDI_0_6157
1212,4,9/6/2021,11:00:00,60,0.019,0.0017,0.00746,47.22133,-93.5099,MDI,MDI_0_6157
1213,4,9/6/2021,12:00:00,69,0.017,0.0061,0.00554,47.22133,-93.5099,MDI,MDI_0_6157
1214,4,9/6/2021,13:00:00,60,0.075,0.0063,0.005,47.22133,-93.5099,MDI,MDI_0_6157
1215,4,9/6/2021,14:00:00,52,0.021,0.0016,0.00519,47.22133,-93.5099,MDI,MDI_0_6157
1216,4,9/6/2021,15:00:00,81,0.057,0.0087,0.00684,47.22133,-93.5099,MDI,MDI_0_6157
1217,4,9/6/2021,16:00:00,67,0.034,0.0082,0.00805,47.22133,-93.5099,MDI,MDI_0_6157
1218,4,9/6/2021,17:00:00,81,0.007,0.0019,0.00774,47.22133,-93.5099,MDI,MDI_0_6157
1219,4,9/6/2021,18:00:00,68,0.056,0.0065,0.00672,47.22133,-93.5099,MDI,MDI_0_6157
1220,4,9/6/2021,19:00:00,54,0.029,0.0084,0.00338,47.22133,-93.5099,MDI,MDI_0_6157
1221,4,9/6/2021,20:00:00,61,0.01,0.0041,0.00576,47.22133,-93.5099,MDI,MDI_0_6157
1222,4,9/6/2021,21:00:00,76,0.055,0.0076,0.00536,47.22133,-93.5099,MDI,MDI_0_6157
1223,4,9/6/2021,22:00:00,81,0.002,0.001,0.00342,47.22133,-93.5099,MDI,MDI_0_6157
1224,4,9/6/2021,23:00:00,83,0.011,0.0046,0.00796,47.22133,-93.5099,MDI,MDI_0_6157
1225,4,9/7/2021,0:00:00,58,0.001,0.009,0.00249,47.22133,-93.5099,MDI,MDI_0_6157
1226,4,9/7/2021,1:00:00,74,0.054,0.0044,0.00788,47.22133,-93.5099,MDI,MDI_0_6157
1227,4,9/7/2021,2:00:00,54,0.07,0.0004,0.00376,47.22133,-93.5099,MDI,MDI_0_6157
1228,4,9/7/2021,3:00:00,74,0.058,0.0068,0.00527,47.22133,-93.5099,MDI,MDI_0_6157
1229,4,9/7/2021,4:00:00,86,0.028,0.0044,0.00255,47.22133,-93.5099,MDI,MDI_0_6157
1230,4,9/7/2021,5:00:00,69,0.048,0.0014,0.00544,47.22133,-93.5099,MDI,MDI_0_6157
1231,4,9/7/2021,6:00:00,77,0.051,0.0041,0.00754,47.22133,-93.5099,MDI,MDI_0_6157
1232,4,9/7/2021,7:00:00,85,0.043,0.0089,0.00081,47.22133,-93.5099,MDI,MDI_0_6157
1233,4,9/7/2021,8:00:00,81,0.052,0.0085,0.00331,47.22133,-93.5099,MDI,MDI_0_6157
1234,4,9/7/2021,9:00:00,72,0.067,0.0037,0.0049,47.22133,-93.5099,MDI,MDI_0_6157
1235,4,9/7/2021,10:00:00,89,0.026,0.0066,0.00314,47.22133,-93.5099,MDI,MDI_0_6157
1236,4,9/7/2021,11:00:00,89,0.001,0.0002,0.00181,47.22133,-93.5099,MDI,MDI_0_6157
1237,4,9/7/2021,12:00:00,69,0.04,0.0044,0.00788,47.22133,-93.5099,MDI,MDI_0_6157
1238,4,9/7/2021,13:00:00,62,0.014,0.0036,0.00862,47.22133,-93.5099,MDI,MDI_0_6157
1239,4,9/7/2021,14:00:00,67,0.026,0.0053,0.00518,47.22133,-93.5099,MDI,MDI_0_6157
1240,4,9/7/2021,15:00:00,69,0.009,0.0044,0.00476,47.22133,-93.5099,MDI,MDI_0_6157
1241,4,9/7/2021,16:00:00,76,0.024,0.0018,0.00159,47.22133,-93.5099,MDI,MDI_0_6157
1242,4,9/7/2021,17:00:00,78,0.001,0.0074,0.00031,47.22133,-93.5099,MDI,MDI_0_6157
1243,4,9/7/2021,18:00:00,87,0.068,0.0003,0.00832,47.22133,-93.5099,MDI,MDI_0_6157
1244,4,9/7/2021,19:00:00,82,0.024,0.009,0.00221,47.22133,-93.5099,MDI,MDI_0_6157
1245,4,9/7/2021,20:00:00,87,0.019,0.0052,0.00528,47.22133,-93.5099,MDI,MDI_0_6157
1246,4,9/7/2021,21:00:00,68,0.026,0.0002,0.00668,47.22133,-93.5099,MDI,MDI_0_6157
1247,4,9/7/2021,22:00:00,85,0.038,0.0073,0.00019,47.22133,-93.5099,MDI,MDI_0_6157
1248,4,9/7/2021,23:00:00,85,0.06,0.0049,0.00623,47.22133,-93.5099,MDI,MDI_0_6157
1249,4,9/8/2021,0:00:00,77,0.013,0.0055,0.00201,47.22133,-93.5099,MDI,MDI_0_6157
1250,4,9/8/2021,1:00:00,86,0.017,0.0012,0.00297,47.22133,-93.5099,MDI,MDI_0_6157
1251,4,9/8/2021,2:00:00,63,0.055,0.0078,0.00722,47.22133,-93.5099,MDI,MDI_0_6157
1252,4,9/8/2021,3:00:00,85,0.041,0.0086,0.00252,47.22133,-93.5099,MDI,MDI_0_6157
1253,4,9/8/2021,4:00:00,63,0.073,0.0053,0.00511,47.22133,-93.5099,MDI,MDI_0_6157
1254,4,9/8/2021,5:00:00,81,0.03,0.0059,0.00427,47.22133,-93.5099,MDI,MDI_0_6157
1255,4,9/8/2021,6:00:00,83,0.048,0.0077,0.00105,47.22133,-93.5099,MDI,MDI_0_6157
1256,4,9/8/2021,7:00:00,58,0.01,0.0062,0.00717,47.22133,-93.5099,MDI,MDI_0_6157
1257,4,9/8/2021,8:00:00,67,0.048,0.003,0.00769,47.22133,-93.5099,MDI,MDI_0_6157
1258,4,9/8/2021,9:00:00,84,0.069,0.0074,0.00462,47.22133,-93.5099,MDI,MDI_0_6157
1259,4,9/8/2021,10:00:00,85,0.016,0.0024,0.00638,47.22133,-93.5099,MDI,MDI_0_6157
1260,4,9/8/2021,11:00:00,56,0.053,0.0041,0.0023,47.22133,-93.5099,MDI,MDI_0_6157
1261,4,9/8/2021,12:00:00,61,0.003,0.0061,0.00277,47.22133,-93.5099,MDI,MDI_0_6157
1262,4,9/8/2021,13:00:00,86,0.014,0.0044,0.00188,47.22133,-93.5099,MDI,MDI_0_6157
1263,4,9/8/2021,14:00:00,63,0.072,0.0032,0.00094,47.22133,-93.5099,MDI,MDI_0_6157
1264,4,9/8/2021,15:00:00,50,0.05,0.0067,0.00768,47.22133,-93.5099,MDI,MDI_0_6157
1265,4,9/8/2021,16:00:00,51,0.028,0.007,0.00054,47.22133,-93.5099,MDI,MDI_0_6157
1266,4,9/8/2021,17:00:00,71,0.062,0.0025,0.00751,47.22133,-93.5099,MDI,MDI_0_6157
1267,4,9/8/2021,18:00:00,65,0.056,0.0052,0.0006,47.22133,-93.5099,MDI,MDI_0_6157
1268,4,9/8/2021,19:00:00,88,0.001,0.002,0.00125,47.22133,-93.5099,MDI,MDI_0_6157
1269,4,9/8/2021,20:00:00,69,0.029,0.0014,0.00114,47.22133,-93.5099,MDI,MDI_0_6157
1270,4,9/8/2021,21:00:00,53,0.067,0.0004,0.0052,47.22133,-93.5099,MDI,MDI_0_6157
1271,4,9/8/2021,22:00:00,74,0.014,0.0078,0.00197,47.22133,-93.5099,MDI,MDI_0_6157
1272,4,9/8/2021,23:00:00,66,0.066,0.005,0.00094,47.22133,-93.5099,MDI,MDI_0_6157
1273,4,9/9/2021,0:00:00,77,0.049,0.0028,0.00706,47.22133,-93.5099,MDI,MDI_0_6157
1274,4,9/9/2021,1:00:00,54,0.031,0.0002,0.00739,47.22133,-93.5099,MDI,MDI_0_6157
1275,4,9/9/2021,2:00:00,75,0.066,0.0017,0.00397,47.22133,-93.5099,MDI,MDI_0_6157
1276,4,9/9/2021,3:00:00,65,0.052,0.0032,0.00711,47.22133,-93.5099,MDI,MDI_0_6157
1277,4,9/9/2021,4:00:00,68,0.002,0.0086,0.00235,47.22133,-93.5099,MDI,MDI_0_6157
1278,4,9/9/2021,5:00:00,75,0.027,0.0052,0.00173,47.22133,-93.5099,MDI,MDI_0_6157
1279,4,9/9/2021,6:00:00,73,0.054,0.0047,0.00073,47.22133,-93.5099,MDI,MDI_0_6157
1280,4,9/9/2021,7:00:00,64,0.015,0.0043,0.00831,47.22133,-93.5099,MDI,MDI_0_6157
1281,4,9/9/2021,8:00:00,88,0.03,0.0038,0.00605,47.22133,-93.5099,MDI,MDI_0_6157
1282,4,9/9/2021,9:00:00,84,0.021,0.0049,0.00416,47.22133,-93.5099,MDI,MDI_0_6157
1283,4,9/9/2021,10:00:00,87,0.07,0.0089,0.00783,47.22133,-93.5099,MDI,MDI_0_6157
1284,4,9/9/2021,11:00:00,65,0.042,0.0034,0.00661,47.22133,-93.5099,MDI,MDI_0_6157
1285,4,9/9/2021,12:00:00,51,0.03,0.0088,0.00546,47.22133,-93.5099,MDI,MDI_0_6157
1286,4,9/9/2021,13:00:00,73,0.074,0.0013,0.00748,47.22133,-93.5099,MDI,MDI_0_6157
1287,4,9/9/2021,14:00:00,62,0.065,0.0002,0.00194,47.22133,-93.5099,MDI,MDI_0_6157
1288,4,9/9/2021,15:00:00,50,0.009,0.007,0.00566,47.22133,-93.5099,MDI,MDI_0_6157
1289,4,9/9/2021,16:00:00,64,0.015,0.0021,0.00307,47.22133,-93.5099,MDI,MDI_0_6157
1290,4,9/9/2021,17:00:00,54,0.018,0.0012,0.0088,47.22133,-93.5099,MDI,MDI_0_6157
1291,4,9/9/2021,18:00:00,50,0.074,0.0042,0.00787,47.22133,-93.5099,MDI,MDI_0_6157
1292,4,9/9/2021,19:00:00,50,0.06,0.0066,0.00387,47.22133,-93.5099,MDI,MDI_0_6157
1293,4,9/9/2021,20:00:00,67,0.013,0.0001,0.00039,47.22133,-93.5099,MDI,MDI_0_6157
1294,4,9/9/2021,21:00:00,70,0.023,0.0049,0.00394,47.22133,-93.5099,MDI,MDI_0_6157
1295,4,9/9/2021,22:00:00,59,0.066,0.0031,0.00342,47.22133,-93.5099,MDI,MDI_0_6157
1296,4,9/9/2021,23:00:00,85,0.058,0.0087,0.00251,47.22133,-93.5099,MDI,MDI_0_6157
1297,4,9/10/2021,0:00:00,65,0.041,0.0012,0.00464,47.22133,-93.5099,MDI,MDI_0_6157
1298,4,9/10/2021,1:00:00,65,0.057,0.0086,0.00244,47.22133,-93.5099,MDI,MDI_0_6157
1299,4,9/10/2021,2:00:00,71,0.024,0.0045,0.00825,47.22133,-93.5099,MDI,MDI_0_6157
1300,4,9/10/2021,3:00:00,82,0.055,0.0015,0.00122,47.22133,-93.5099,MDI,MDI_0_6157
1301,4,9/10/2021,4:00:00,66,0.006,0.0006,0.00716,47.22133,-93.5099,MDI,MDI_0_6157
1302,4,9/10/2021,5:00:00,66,0.013,0.0057,0.0046,47.22133,-93.5099,MDI,MDI_0_6157
1303,4,9/10/2021,6:00:00,63,0.066,0.0026,0.00144,47.22133,-93.5099,MDI,MDI_0_6157
1304,4,9/10/2021,7:00:00,83,0.056,0.0057,0.00057,47.22133,-93.5099,MDI,MDI_0_6157
1305,4,9/10/2021,8:00:00,73,0.02,0.0079,0.00019,47.22133,-93.5099,MDI,MDI_0_6157
1306,4,9/10/2021,9:00:00,82,0.057,0.0003,0.004,47.22133,-93.5099,MDI,MDI_0_6157
1307,4,9/10/2021,10:00:00,60,0.035,0.0056,0.00775,47.22133,-93.5099,MDI,MDI_0_6157
1308,4,9/10/2021,11:00:00,50,0.027,0.0045,0.00065,47.22133,-93.5099,MDI,MDI_0_6157
1309,4,9/10/2021,12:00:00,58,0.027,0.0009,0.00444,47.22133,-93.5099,MDI,MDI_0_6157
1310,4,9/10/2021,13:00:00,60,0.031,0.006,0.00087,47.22133,-93.5099,MDI,MDI_0_6157
1311,4,9/10/2021,14:00:00,69,0.021,0.002,0.00556,47.22133,-93.5099,MDI,MDI_0_6157
1312,4,9/10/2021,15:00:00,51,0.07,0.0064,0.00285,47.22133,-93.5099,MDI,MDI_0_6157
1313,4,9/10/2021,16:00:00,76,0.042,0.0072,0.00219,47.22133,-93.5099,MDI,MDI_0_6157
1314,4,9/10/2021,17:00:00,61,0.026,0.0065,0.0068,47.22133,-93.5099,MDI,MDI_0_6157
1315,4,9/10/2021,18:00:00,70,0.06,0.0033,0.00695,47.22133,-93.5099,MDI,MDI_0_6157
1316,4,9/10/2021,19:00:00,65,0.038,0.0069,0.00312,47.22133,-93.5099,MDI,MDI_0_6157
1317,4,9/10/2021,20:00:00,62,0.047,0.0076,0.00877,47.22133,-93.5099,MDI,MDI_0_6157
1318,4,9/10/2021,21:00:00,74,0.02,0.007,0.00862,47.22133,-93.5099,MDI,MDI_0_6157
1319,4,9/10/2021,22:00:00,87,0.065,0.0025,0.00808,47.22133,-93.5099,MDI,MDI_0_6157
1320,4,9/10/2021,23:00:00,60,0.01,0.0083,0.00713,47.22133,-93.5099,MDI,MDI_0_6157
1321,4,9/11/2021,0:00:00,88,0.006,0.0063,0.00546,47.22133,-93.5099,MDI,MDI_0_6157
1322,4,9/11/2021,1:00:00,78,0.071,0.0056,0.00405,47.22133,-93.5099,MDI,MDI_0_6157
1323,4,9/11/2021,2:00:00,79,0.042,0.0062,0.00575,47.22133,-93.5099,MDI,MDI_0_6157
1324,4,9/11/2021,3:00:00,73,0.064,0.0002,0.00079,47.22133,-93.5099,MDI,MDI_0_6157
1325,4,9/11/2021,4:00:00,60,0.043,0.0028,0.00542,47.22133,-93.5099,MDI,MDI_0_6157
1326,4,9/11/2021,5:00:00,72,0.011,0.0009,0.00189,47.22133,-93.5099,MDI,MDI_0_6157
1327,4,9/11/2021,6:00:00,69,0.072,0.0009,0.00735,47.22133,-93.5099,MDI,MDI_0_6157
1328,4,9/11/2021,7:00:00,65,0.002,0.0019,0.00213,47.22133,-93.5099,MDI,MDI_0_6157
1329,4,9/11/2021,8:00:00,77,0.069,0.0068,0.006,47.22133,-93.5099,MDI,MDI_0_6157
1330,4,9/11/2021,9:00:00,76,0.008,0.0009,0.00198,47.22133,-93.5099,MDI,MDI_0_6157
1331,4,9/11/2021,10:00:00,51,0.062,0.0057,0.00208,47.22133,-93.5099,MDI,MDI_0_6157
1332,4,9/11/2021,11:00:00,83,0.029,0.0033,0.00167,47.22133,-93.5099,MDI,MDI_0_6157
1333,4,9/11/2021,12:00:00,78,0.013,0.0005,0.00743,47.22133,-93.5099,MDI,MDI_0_6157
1334,4,9/11/2021,13:00:00,82,0.007,0.0006,0.00204,47.22133,-93.5099,MDI,MDI_0_6157
1335,4,9/11/2021,14:00:00,79,0.02,0.007,0.00591,47.22133,-93.5099,MDI,MDI_0_6157
1336,4,9/11/2021,15:00:00,81,0.048,0.0013,0.00011,47.22133,-93.5099,MDI,MDI_0_6157
